,issue_a,issue_ar,issue_b,issue_br,issue_c,issue_cr,issue_d,issue_dr,issue_e,issue_er,issue_f,issue_fr,issue_g,issue_gr,issue_h,issue_hr,issue_i,issue_ir,issue_j,issue_jr,issue_avalid,issue_bvalid,issue_cvalid,issue_dvalid,issue_evalid,issue_fvalid,issue_gvalid,issue_hvalid,issue_ivalid,issue_jvalid,posA,posB,posC,posD,posE,posF,posG,posH,posI,posJ,salA,salB,salC,salD,salE,salF,salG,salH,salI,salJ,q3,q3imp,q4,q4imp,q6ia,q6iaimp,q6ic,q6icimp,q7,q7imp,q8,q8imp,q9,q9imp,q10,q10imp,q11,q11imp,q12,q12imp,q13,q13imp,q14,q14imp,q15,q15imp,q18,q18imp,q19i1,q19i2,q20,q21,q22,q23iaimp,q23ibimp,q23icimp,q24,q26iaimp,q26ibimp,q26icimp,q27,issue_a_sd,issue_b_sd,issue_c_sd,issue_d_sd,issue_e_sd,issue_f_sd,issue_g_sd,issue_h_sd,issue_i_sd,issue_j_sd,posA_sd,posB_sd,posC_sd,posD_sd,posE_sd,posF_sd,posG_sd,posH_sd,posI_sd,posJ_sd,salA_sd,salB_sd,salC_sd,salD_sd,salE_sd,salF_sd,salG_sd,salH_sd,salI_sd,salJ_sd,q3_sd,q3imp_sd,q4_sd,q4imp_sd,q6ia_sd,q6iaimp_sd,q6ic_sd,q6icimp_sd,q7_sd,q7imp_sd,q8_sd,q8imp_sd,q9_sd,q9imp_sd,q10_sd,q10imp_sd,q11_sd,q11imp_sd,q12_sd,q12imp_sd,q13_sd,q13imp_sd,q14_sd,q14imp_sd,q15_sd,q15imp_sd,q18_sd,q18imp_sd,q19i1_sd,q19i2_sd,q20_sd,q21_sd,q22_sd,q23iaimp_sd,q23ibimp_sd,q23icimp_sd,q25_econ,q25_age,q25_reg,q25_gen,q25_eth,q25_cul,q25_chall,q25_econ_sd,q25_age_sd,q25_reg_sd,q25_gen_sd,q25_eth_sd,q25_cul_sd,q25_chall_sd,q26iaimp_sd,q26ibimp_sd,q26icimp_sd,q27_sd,partyname,country,year,govtssince1945,calendaryrsingovt,sumyrsingovt,Democracy,polityIV,Proportion,Seatsprior,TotSeats,gov1,EP09,EP14,TotGovts,TotalGovChanges,TotalCompletechange,SemiChange,PartialChange,unemp,inflation,gdpcap,voice,rulelaw,corruption,goveff,hdi,lsq,enep,enpp,c_turnout1,lelecn,salAmd,salBmd,salCmd,salDmd,salEmd,salFmd,salGmd,salHmd,salImd,salJmd,q2i1,q2i2,q2i3,q2i4,q2i1imp,q2i2imp,q2i3imp,q2i4imp,q5,q5imp,q6ib,q6ibimp,q16,q16imp,q17,q17imp,q2i1r,q2i2r,q2i3r,q2i4r,q2i1impr,q2i2impr,q2i3impr,q2i4impr,q3r,q3impr,q4r,q4impr,q5r,q5impr,q6iar,q6iaimpr,q6ibr,q6ibimpr,q6icr,q6icimpr,q7r,q7impr,q8r,q8impr,q9r,q9impr,q10r,q10impr,q11r,q11impr,q12r,q12impr,q13r,q14r,q14impr,q15r,q15impr,q16_sd,q17_sd,q2i1_sd,q2i2_sd,q2i3_sd,q2i4_sd,q6ib_sd,q2i1imp_sd,q2i2imp_sd,q2i3imp_sd,q2i4imp_sd,q5imp_sd,q16imp_sd,q17imp_sd,q24_sd,q5_sd,q6ibimp_sd,salAmd_sd,salBmd_sd,salCmd_sd,salDmd_sd,salEmd_sd,salFmd_sd,salGmd_sd,salHmd_sd,salImd_sd,salJmd_sd,q16r,q16impr,q17r,q17impr,q18r,q18impr,q19i1r,q19i2r,q23iaimpr,q23ibimpr,q23icimpr,q24r,q26iaimpr,q26ibimpr,q26icimpr,q27r,party,partfam,com,ethn,sec,incum,q5a_sd,q5b_sd,q5aimp_sd,q5bimp_sd,q6_sd,q6imp_sd,q16_country_sd,q16_EU_sd,q19_sd,q20a_sd,q20b_sd,q20c_sd,q22_DK,q23a_sd,q23b_sd,q23c_sd,q2i1r_sd,q2i2r_sd,q2i3r_sd,q2i4r_sd,q2i1impr_sd,q2i2impr_sd,q2i3impr_sd,q2i4impr_sd,q3r_sd,q3impr_sd,q4r_sd,q4impr_sd,q5ar_sd,q5br_sd,q5aimpr_sd,q5bimpr_sd,q6r_sd,q6impr_sd,q7r_sd,q7impr_sd,q8r_sd,q8impr_sd,q9r_sd,q9impr_sd,q10r_sd,q10impr_sd,q11r_sd,q11impr_sd,q12r_sd,q12impr_sd,q13impr,q13r_sd,q13impr_sd,q14r_sd,q14impr_sd,q15r_sd,q15impr_sd,q16_EUr_sd,q17r_sd,q20r,q18r_sd,q21r,q19r_sd,q22r,q20ar_sd,q20br_sd,q20cr_sd,q21r_sd,q23ar_sd,q23br_sd,q23cr_sd,q24r_sd,east,bul,czech,est,hung,lat,lit,mol,pol,rom,rus,slova,slove,ukr,dm,aut,bel,den,fin,fra,ger,gree,ire,ital,nl,port,spain,swed,uk,lelecfut,lelecfutdate,lelec1,lelec1date,lelec2,lelec2date,lelec3,lelec3date,lelec4,lelec4date,seats,NOTES,STATUS,partyage,jandastructure,groups,kmmem,kmpu,kmorgs,kmcenstaff,kmsubstaff,posAB,salAB,possalAB,possalC,posABposC,lext,rext,posABs,missuear,missuebr,missuecr,missuedr,missueC,netnatdemo,fed,inte,inc,inc01,inte01,stq27,mem01,app01,pcseat,ds2,G,propseat,spropseat,sumspropseat,EF,propseatg,wlrgp,totwlrgp,totpropseatg,govideol,year1,sd,cd,grn,nat,con,lib,soc,cntr,pop,pf,pf1,SWE,crisis,EW,noneu,nyear,exit,new,cont,volat,numparty,mq19i2,cq19i2,gmq19i2,mq19i1,pcq19i1,gmcq19i1,econ,q6ianew,econpos,posGr,q18rev,cultu,econ01,issuelr,eu,euimp,west,polity,market,eudemo,westdi,politydi,marketdi,eudemodi,euWsoc08,euWsoc13,deuWsoc,euEsoc08,euEsoc13,deuEsoc,euWgrn08,euWgrn13,deuWgrn,euEgrn08,euEgrn13,deuEgrn,euWsd08,euWsd13,deuWsd,euEsd08,euEsd13,deuEsd,econ13Wpf,econ08Wpf,eu13Wpf,eu08Wpf,pmecon2,tvecon2,gmcecon2,massparty,leader,massparty01,progr,charis,natq12imp,natq13imp,natq15imp,clchall,clecon,cleth,clreg,clgen,clage,clcul,client,cyq12,cyq13,cyq14,cyq15,cyq18,cyq19i1,cyq19i2,cyq3imp,cyq6cimp,cyq13imp,cyq14imp,cyq15imp,cyq18imp,econimp,cultuimp,cyeconimp,cycultuimp,cyecon,cycultu,dq3,dq12,dq13,dq15,dq19i1,dq19i2,deu,decon,dcultu,dlelecn,dgov1,longdemo,dProportion,natdemo,natdemo01,natdemo01ex,c_natdemo01,q2701,q27di,q27tri,eudi,eutri,intnat4,eu2,intnat6,econdi2013,cultudi2013,econcult,q1801,cnatdemo,natdemotri,dnatdemo,dq10,cq10imp,dq12imp,dq13imp,dq15imp,dq18,dq18imp,cq13,c08q13,dcq13,cq15,c08q15,dcq15,q23iaimp01,q23ibimp01,app,mem,appa,dapp,left,right,niche,CDU,CSU,Union,SPD,FDP,Linke,Greens,Pirate,govturn,newex,newex1,extr,dnewex,dq27,strongnich,lelecnniche,cstrongniche,EP14niche,cEP14niche,oppeu,oppeuEP14,coppeuEP14,mldv,mldv1,oppeuEP14a,coppeuEP14a,oppeuEP09,coppeuEP09,other,sdgdpcap,sdunemp,sdrgdpcap,misery,corr,inst,elint,proced,dinst,delint,instdi,elintdi,stdelint,stdpolityIVdemoc,stdelintr,effdemoc,polityIVdemoctri,pmgov1,cmgov1,pmProportion,wpmProportion,pmecon,wpmecon,cmecon,pmcultu,wpmcultu,cmcultu,pmeu,wpmeu,pmq27,wpmq27,pmlelecn,wpmlelecn,pmeconimp,wpmeconimp,pmcultuimp,wpmcultuimp,numparties,polityIV45,app_sd,sdq27,sd19i1,sdapp,sdq26ibimp,Country,disprop,parties,exeleg,interestg,centralb,dez,bikam,constr,cab,directd,constj,Country2,sinterestg,sdisprop,sparties,sexeleg,scab,L1orsum,L1or,L1redsum,L1red,sfed,sdez,sbikam,sconstj,sconstr,L2orsum,L2or,L2redsum,L2red,M,F,J,c_pid,c_turnout,c_euop,c_satdemo,c_satdemo01,c_satdemo01part,c_satdemo01ind,c_satdemo01vot,c_satdemo01nonvot,c_satdemo01inc31,c_satdemo01inc32,c_satdemo01inc33,c_sysdem01,c_bestextr,c_bestsingle,c_imm01,c_imm01vot,c_imm01nonvot,c_imm01ind,c_imm01part,c_imm01indvot,c_imm01partvot,c_imm01indnonvot,c_imm01partnonvot,c_immcult,c_immcult01,c_immworse,c_immworse01,c_immecon,c_immecon01,c_immsame,c_immsame01,c_immdiff,c_immdiff01,c_immnoteur,c_immnoteur01,c_immworse01ind,c_immworse01part,c_imm01inc33vot,c_imm01inc31vot,c_imm01inc31nonvot,c_govinc01,c_govinc01vot,c_govinc01nonvot,c_govinc01ind,c_govinc01part,c_govinc01indvot,c_govinc01partvot,c_govinc01indnonvot,c_govinc01partnonvot,c_csatdemo,c_csatdemo01,c_lr01,c_lr01vot,c_lr01nonvot,c_lr01ind,c_lr01part,c_lr01indvot,c_lr01partvot,c_lr01indnonvot,c_lr01partnonvot,c_govinc01inc33vot,c_govinc01inc31vot,c_govinc01inc31nonvot,c_lr01inc31,c_lr01inc32,c_lr01inc33,c_lr01inc33vot,c_lr01inc31vot,c_lr01inc31nonvot,euop,euop01,satdemo,satdemo01,satdemo01part,satdemo01ind,satdemo01vot,satdemo01nonvot,sysdem01,bestextr,bestsingle,satecon01,fairel01,inc3,satdemo01inc31,satdemo01inc32,satdemo01inc33,pid,turnout,intnat_1,intnat_2,intnat_3,intnat_4,intnat_5,intnat_6,age,educ,class5_1,class5_2,class5_3,class5_4,class5_5,class8_1,class8_2,class8_3,class8_4,class8_5,class8_6,class8_7,class8_8,imm,imm01,imm01ind,imm01part,imm01vot,imm01nonvot,imm01indvot,imm01partvot,imm01indnonvot,imm01partnonvot,immcult,immcult01,immworse,immworse01,immecon,immecon01,immsame,immsame01,immdiff,immdiff01,immnoteur,immnoteur01,immworse01ind,immworse01part,imm01inc33vot,imm01inc31vot,imm01inc31nonvot,govinc01,govinc01ind,govinc01part,govinc01vot,govinc01nonvot,govinc01indvot,govinc01partvot,govinc01indnonvot,govinc01partnonvot,govinc01inc33vot,govinc01inc31vot,govinc01inc31nonvot,govinc01inc31part,govinc01inc31ind,govinc01inc33part,govinc01inc33ind,lr,lr01,lr01vot,lr01nonvot,lr01ind,lr01part,lr01indvot,lr01partvot,lr01indnonvot,lr01partnonvot,lr01inc31,lr01inc32,lr01inc33,lr01inc31nonvot,lr01inc31vot,lr01inc33vot,partyN,_merge,dlr01,dlr01indvot,dlr01partvot,dc_lr01,dc_lr01vot,dc_lr01nonvot,dc_lr01indvot,dc_lr01partvot,dc_lr01indnonvot,dc_lr01partnonvot,dlr01inc31,dlr01inc32,dlr01inc33,dc_lr01inc33vot,dc_lr01inc31vot,dc_lr01inc31nonvot,dimm01,dimm01indvot,dimm01partvot,dc_imm01vot,dc_imm01nonvot,dc_imm01indnonvot,dc_imm01partnonvot,dimm01inc33,dimm01inc31,dc_imm01inc33vot,dc_imm01inc31vot,dc_imm01inc31nonvot,rimm01,dgovinc01,dc_govinc01vot,dc_govinc01nonvot,dgovinc01indvot,dgovinc01partvot,dc_govinc01indnonvot,dc_govinc01partnonvot,dc_govinc01inc33vot,dc_govinc01inc31vot,dc_govinc01inc31nonvot,dgovinc01inc33part,dgovinc01inc33ind,dgovinc01inc31ind,dgovinc01inc31part,ddc_lr01,ddc_lr01ind,ddc_lr01part,ddc_govinc01,ddc_imm01,dsatdemo01,dsatdemo01ind,dsatdemo01part,dc_satdemo01vot,dc_satdemo01nonvot,dsatdemo01inc31,dsatdemo01inc32,dsatdemo01inc33,dc_satdemo01inc31,dc_satdemo01inc32,dc_satdemo01inc33,rsatdemo01,rc_satdemo01vot,rc_satdemo01nonvot,rsysdem01,satdemo01r,natdemo01r,sysdem01r,relperf,relperf1,natdemo01di,satdemo01di,critlink,sysdem01di,critlink1,critlinktri,critlink1tri,critlinkdi_1,critlinkdi_2,critlinkdi_3,critlinkdi_4,critlink1di_1,critlink1di_2,critlink1di_3,critlink1di_4,rswd01ind,rsatdemo01part,rsatdemo01ind,rc_satdemo01inc31,rc_satdemo01inc32,rc_satdemo01inc33
1,1.200000048,1.200000048,3.099999905,3.099999905,4.199999809,4.599999905,3.166666746,3.900000095,2.888888836,3.099999905,4.125,4.300000191,2.625,3.099999905,NA,NA,4.571428776,4.699999809,4.833333492,4.900000095,1,0.800000012,0.300000012,0.400000006,0.899999976,0.300000012,0.800000012,NA,0.300000012,0.100000001,2.599999905,3.25,3.666666746,4,3.555555582,6,3.5,NA,5.333333492,5,6.333333492,5.285714149,2.666666746,4,5.5,4.333333492,6.142857075,NA,2.666666746,3,2.200000048,6.5,3.200000048,5.099999905,5.777777672,5.555555344,3.099999905,5,1.799999952,5.599999905,1.700000048,5.900000095,2.200000048,5.099999905,4,3.799999952,4.300000191,4.800000191,5.599999905,5.199999809,5.300000191,4.5,4.5,3.200000048,4.699999809,4,3.700000048,5.199999809,5.800000191,4.400000095,1,1,1,4.5,5.800000191,5.699999809,4.199999809,5.099999905,5.400000095,2.799999952,3,0.632455528,1.197219014,0.836660028,1.602082014,1.166666627,1.246423483,1.060660124,NA,0.534522474,0.408248305,0.966091812,1.035098314,1.527525187,1.414213538,1.130388379,0,1.92724824,1.527525187,NA,NA,0.707106769,1.112697244,1.154700518,1.414213538,1.069044948,2.081665993,1.214985847,0.577350259,NA,NA,1.549193382,0.849836588,0.632455528,1.197219014,NA,NA,NA,NA,1.059349895,1.100504875,0.788810611,1.595131516,0.942809045,0.421637028,0.823272586,0.788810611,1.173787832,1.316561222,1.059349895,1.080123425,1.269295573,1.135292411,1.159501791,1.154700518,1.251665592,0.91893661,0,NA,NA,NA,NA,1.135292411,NA,NA,NA,NA,0.699999988,0.100000001,0,0,0,0,0.200000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,2008,6,1945-1966; 1970-2000; 2007-2008,52,NA,1945,0.8254,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.044,0.022,45181,NA,NA,2.1,NA,0.879,NA,NA,NA,NA,35.29999924,5.800000191,4,1.5,2.200000048,4.599999905,2,4.599999905,1.5,1.200000048,NA,2.599999905,3.5,4.5,3.700000048,6.199999809,5.625,4.555555344,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0.800000012,0.899999976,0.899999976,1,1,1,1,NA,NA,0.899999976,0.899999976,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0.966091812,1.269295573,1.581138849,1.63639164,NA,0.788810611,0.916125357,1.509230852,1.65831244,NA,NA,NA,0.471404523,NA,NA,1.813529372,2.260776758,0.971825302,1.751190066,2.118699789,1.885618091,2.674987078,0.849836588,0.632455528,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,0,NA,1.394433379,1.286683917,0.881917119,1.333333373,0.91893661,1.074967742,0.632455528,0.966091812,0,1.581138849,1.135292411,0.948683321,0,1.523883939,1.264911056,1.229272604,0,0,0,0,0,0.421637028,0.316227764,0.316227764,0,0,0,0,0.316227764,0,0.316227764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.29999924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,28/09/2008,35.3,01/10/2006,36.5,24/11/2002,,NA,,NA,68,,,1888,11,5,597426,3256,7,85,123,5.849999905,11.61904716,67.97142792,9.777778625,21.45000076,0,0,34.22249985,1.200000048,3.099999905,4.599999905,3.900000095,4.599999905,1.059999943,3,15.60000038,5.400000095,0.283333331,0.600000024,-0.654714644,0.583333313,0.800000012,37.15847015,1.726955771,1.872653484,0.371584713,0.138075203,0.295947939,3.378972769,0.371584713,0.123861574,0.370309681,0.732240438,0.50572145,0,1,0,0,0,0,0,0,0,0,4,4,0,0,1,0,2,0,0,1,3,5,4.512499809,-0.112499714,0.513886154,5.788888931,0.011111259,1.871026993,7.899999619,2.222222328,16.82222176,4.5,4.300000191,10.5,0.272222191,18.39999962,15.60000038,12.39999962,5.599999905,4.5,4.699999809,4.400000095,3,2,2,2,9.00357151,9.722354889,0.718783379,12.60535717,9.392856598,-3.212500572,12.10521984,14.21057034,2.105350494,14.6277771,13.91039658,-0.717380524,15.67462254,15.51403522,-0.160587311,16.09375954,16.14193344,0.048173904,NA,8.958194733,NA,15.67462254,7.595832825,0.304166794,-3.347228289,10.30000019,8.5,0.691666663,5.099999905,2.799999952,5.480000019,5.519999981,4.704444408,0,1,0,0,0,0,0,1,4.279999733,4.139999866,3.859999895,4.215555668,3.337777853,4.179999828,3.119999886,5.179999828,4.660714149,5.519999981,4.059999943,4.704444408,5.931110859,17.83333397,15.10000038,15.22404766,17.05111122,10.48388863,12.25611115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.800000191,0.800000012,1,0.529999971,0.333333343,0,1,1,0,1,5.199999809,2,0,0,2,0.450000018,3.768686771,3,NA,NA,4.146428585,NA,NA,NA,NA,NA,4.139999866,4.139999866,NA,4.215555668,4.215555668,NA,0.583333313,0.800000012,3.383333206,1.583333254,1.799999952,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,15.10000038,0,0,0,0,0,0,0,NA,0,0,0,0,0.975638986,-0.913092434,-0.975638986,-1.88873148,-2.099999905,NA,NA,NA,NA,NA,NA,NA,NA,-1.035675883,NA,NA,2,1,0.363636374,0.831799984,-0.006399984,7.595832825,-0.304166794,10.93222237,10.36111069,-0.138889313,10.36111069,15.1888895,-0.411110878,3.166666508,0.166666508,32.27999878,-3.020000458,17.54761887,-0.285715103,12.92500019,-2.175000191,5,0,NA,1.723256707,1.73497653,1.3059026,0.910304964,<d6>sterreich,1.756016,3.211899,6,1.828472,0.887214,0.277333,2,3,0,2,3,25,0.752265513,0.902884424,-0.632218242,0.27662012,-1.29090178,0.008650035,0.002524314,1.299551845,0.426311702,1.272571921,0.680490434,0.069724552,0.533426285,-0.272915304,2.283297777,0.756941497,2.55621314,0.911537468,0,0,0,0.482600719,0.782713652,4.456953526,5.895985603,0.589598536,0.600772977,0.578225076,0.599307299,0.532943904,NA,NA,NA,NA,NA,NA,0.522265553,0.514690042,0.497487456,0.496028662,0.549452424,0.478813559,0.538649619,0.48349008,0.58431375,5.342725277,0.534272492,4.76788187,0.476788193,5.504428864,0.550442874,2.193776608,0.397925526,2.477219343,0.492406458,2.523877859,0.507959247,0.46016559,0.494411767,NA,NA,NA,0.331315666,0.349715561,0.306896538,0.362053156,0.30067569,0.414262831,0.30631122,0.318892032,0.257246375,NA,NA,0.461573601,0.469821692,0.482500017,0.476677328,0.448279351,0.490374327,0.457110107,0.498214275,0.414492756,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.970046043,4.970046043,6.408888817,0.64088887,0.684615374,0.575144529,0.64088887,NA,NA,NA,NA,NA,NA,2.133903027,NA,NA,NA,0.612831831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.00704193,0.566901386,0.517708361,0.596946597,0.566901386,NA,0.517708361,0.596946597,NA,NA,5.72297287,0.572297275,5.233852863,0.523385286,5.860091686,0.586009204,2.152582169,0.384194076,2.351162672,0.450387597,2.377358437,0.459119499,0.484795332,0.548905134,NA,NA,NA,0.268722475,0.386494249,0.195652172,0.268722475,NA,0.386494249,0.195652172,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.607306004,0.360730588,0.360730588,NA,0.393251538,0.340590417,0.393251538,0.340590417,NA,NA,NA,NA,NA,NA,NA,NA,456,3,0.027397245,0.059918195,0.007257074,0.128240258,0.136488348,0.149166673,0.157040983,0.123776764,0.164880931,0.081159413,NA,NA,NA,NA,NA,NA,0.116901368,0.067708343,0.146946579,0.064690024,0.047487438,0.033490062,0.134313732,NA,NA,NA,NA,NA,0.116901368,0.003499717,0.07749337,0.034674346,0.114272058,0.076570019,0.046669841,0.014975816,NA,NA,NA,NA,NA,NA,NA,-0.012678325,-0.007839948,-0.041104168,0.042819023,0.017202586,0.159111142,0.224855483,0.115384638,0.200692713,0.267056108,NA,NA,NA,NA,NA,NA,-0.159111142,-0.200692713,-0.267056108,NA,0.14088887,0.300000012,NA,0.440888882,NA,1,1,3,NA,NA,2,NA,0,0,0,1,NA,NA,NA,NA,-0.224855483,-0.115384638,-0.224855483,NA,NA,NA
